userId	geneSymbol	geneName	entrezgene	score	gLink
Olfm1	Olfm1	olfactomedin 1	56177	-0.36	https://www.ncbi.nlm.nih.gov/gene/?term=56177
Olfm2	Olfm2	olfactomedin 2	244723	-2.82	https://www.ncbi.nlm.nih.gov/gene/?term=244723
Olfm3	Olfm3	olfactomedin 3	229759	-4.71	https://www.ncbi.nlm.nih.gov/gene/?term=229759
Olfm4	Olfm4	olfactomedin 4	380924	1.49	https://www.ncbi.nlm.nih.gov/gene/?term=380924
Olfml1	Olfml1	olfactomedin-like 1	244198	-2.91	https://www.ncbi.nlm.nih.gov/gene/?term=244198
Olfml2a	Olfml2a	olfactomedin-like 2A	241327	2.82	https://www.ncbi.nlm.nih.gov/gene/?term=241327
Olfml2b	Olfml2b	olfactomedin-like 2B	320078	2.31	https://www.ncbi.nlm.nih.gov/gene/?term=320078
Olfml3	Olfml3	olfactomedin-like 3	99543	1.42	https://www.ncbi.nlm.nih.gov/gene/?term=99543
Olfr1009	Olfr1009	olfactory receptor 1009	258565	0.09	https://www.ncbi.nlm.nih.gov/gene/?term=258565
Olfr1023	Olfr1023	olfactory receptor 1023	258580	-0.74	https://www.ncbi.nlm.nih.gov/gene/?term=258580
Olfr1028	Olfr1028	olfactory receptor 1028	257936	-0.15	https://www.ncbi.nlm.nih.gov/gene/?term=257936
Olfr1033	Olfr1033	olfactory receptor 1033	258571	1.4	https://www.ncbi.nlm.nih.gov/gene/?term=258571
Olfr1039	Olfr1039	olfactory receptor 1039	257950	2.08	https://www.ncbi.nlm.nih.gov/gene/?term=257950
Olfr1062	Olfr1062	olfactory receptor 1062	259082	0.16	https://www.ncbi.nlm.nih.gov/gene/?term=259082
Olfr107	Olfr107	olfactory receptor 107	258504	0.71	https://www.ncbi.nlm.nih.gov/gene/?term=258504
Olfr1085	Olfr1085	olfactory receptor 1085	258583	0.55	https://www.ncbi.nlm.nih.gov/gene/?term=258583
Olfr109	Olfr109	olfactory receptor 109	258832	0.43	https://www.ncbi.nlm.nih.gov/gene/?term=258832
Olfr1109	Olfr1109	olfactory receptor 1109	258762	-0.37	https://www.ncbi.nlm.nih.gov/gene/?term=258762
Olfr1116	Olfr1116	olfactory receptor 1116	257875	-0.75	https://www.ncbi.nlm.nih.gov/gene/?term=257875
Olfr1117-ps1	Olfr1117-ps1	olfactory receptor 1117, pseudogene 1	258110	-0.15	https://www.ncbi.nlm.nih.gov/gene/?term=258110
Olfr1120	Olfr1120	olfactory receptor 1120	259031	0.21	https://www.ncbi.nlm.nih.gov/gene/?term=259031
Olfr1122	Olfr1122	olfactory receptor 1122	259033	1.12	https://www.ncbi.nlm.nih.gov/gene/?term=259033
Olfr1124	Olfr1124	olfactory receptor 1124	259030	-0.12	https://www.ncbi.nlm.nih.gov/gene/?term=259030
Olfr1129	Olfr1129	olfactory receptor 1129	258111	-0.2	https://www.ncbi.nlm.nih.gov/gene/?term=258111
Olfr1150-ps1	Olfr1150-ps1	olfactory receptor 1150, pseudogene 1	258104	0.02	https://www.ncbi.nlm.nih.gov/gene/?term=258104
Olfr1152	Olfr1152	olfactory receptor 1152	258103	1.54	https://www.ncbi.nlm.nih.gov/gene/?term=258103
Olfr1156	Olfr1156	olfactory receptor 1156	258814	-0.19	https://www.ncbi.nlm.nih.gov/gene/?term=258814
Olfr1157	Olfr1157	olfactory receptor 1157	258846	-0.84	https://www.ncbi.nlm.nih.gov/gene/?term=258846
Olfr1160	Olfr1160	olfactory receptor 1160	258643	1.36	https://www.ncbi.nlm.nih.gov/gene/?term=258643
Olfr1167	Olfr1167	olfactory receptor 1167	258291	-1.93	https://www.ncbi.nlm.nih.gov/gene/?term=258291
Olfr117	Olfr117	olfactory receptor 117	258263	-0.41	https://www.ncbi.nlm.nih.gov/gene/?term=258263
Olfr1173	Olfr1173	olfactory receptor 1173	404329	1.65	https://www.ncbi.nlm.nih.gov/gene/?term=404329
Olfr1178	Olfr1178	olfactory receptor 1178	258203	0.12	https://www.ncbi.nlm.nih.gov/gene/?term=258203
Olfr1183	Olfr1183	olfactory receptor 1183	258522	0.55	https://www.ncbi.nlm.nih.gov/gene/?term=258522
Olfr1191-ps1	Olfr1191-ps1	olfactory receptor 1191, pseudogene 1	404399	0.37	https://www.ncbi.nlm.nih.gov/gene/?term=404399
Olfr1196	Olfr1196	olfactory receptor 1196	258456	-0.2	https://www.ncbi.nlm.nih.gov/gene/?term=258456
Olfr1198	Olfr1198	olfactory receptor 1198	404330	1.92	https://www.ncbi.nlm.nih.gov/gene/?term=404330
Olfr1204	Olfr1204	olfactory receptor 1204	258455	-1.98	https://www.ncbi.nlm.nih.gov/gene/?term=258455
Olfr1205	Olfr1205	olfactory receptor 1205	258898	1.01	https://www.ncbi.nlm.nih.gov/gene/?term=258898
Olfr1209	Olfr1209	olfactory receptor 1209	258453	-0.19	https://www.ncbi.nlm.nih.gov/gene/?term=258453
Olfr1220	Olfr1220	olfactory receptor 1220	258902	-0.12	https://www.ncbi.nlm.nih.gov/gene/?term=258902
Olfr1221	Olfr1221	olfactory receptor 1221	258904	0.36	https://www.ncbi.nlm.nih.gov/gene/?term=258904
Olfr1233	Olfr1233	olfactory receptor 1233	258974	0.74	https://www.ncbi.nlm.nih.gov/gene/?term=258974
Olfr1246	Olfr1246	olfactory receptor 1246	258788	0.41	https://www.ncbi.nlm.nih.gov/gene/?term=258788
Olfr1247	Olfr1247	olfactory receptor 1247	258968	-1.09	https://www.ncbi.nlm.nih.gov/gene/?term=258968
Olfr125	Olfr125	olfactory receptor 125	258287	-1.43	https://www.ncbi.nlm.nih.gov/gene/?term=258287
Olfr1250	Olfr1250	olfactory receptor 1250	258967	-0.48	https://www.ncbi.nlm.nih.gov/gene/?term=258967
Olfr1254	Olfr1254	olfactory receptor 1254	258468	-0.79	https://www.ncbi.nlm.nih.gov/gene/?term=258468
Olfr1260	Olfr1260	olfactory receptor 1260	258983	-0.31	https://www.ncbi.nlm.nih.gov/gene/?term=258983
Olfr1264	Olfr1264	olfactory receptor 1264	258206	-0.42	https://www.ncbi.nlm.nih.gov/gene/?term=258206
Olfr1265	Olfr1265	olfactory receptor 1265	258340	0.34	https://www.ncbi.nlm.nih.gov/gene/?term=258340
Olfr1267-ps1	Olfr1267-ps1	olfactory receptor 1267, pseudogene 1	258204	-0.37	https://www.ncbi.nlm.nih.gov/gene/?term=258204
Olfr1271	Olfr1271	olfactory receptor 1271	258789	-1.08	https://www.ncbi.nlm.nih.gov/gene/?term=258789
Olfr1277	Olfr1277	olfactory receptor 1277	258391	0.18	https://www.ncbi.nlm.nih.gov/gene/?term=258391
Olfr1278	Olfr1278	olfactory receptor 1278	258389	1.73	https://www.ncbi.nlm.nih.gov/gene/?term=258389
Olfr1280	Olfr1280	olfactory receptor 1280	258910	1.49	https://www.ncbi.nlm.nih.gov/gene/?term=258910
Olfr1286	Olfr1286	olfactory receptor 1286	277562	1.62	https://www.ncbi.nlm.nih.gov/gene/?term=277562
Olfr1293-ps	Olfr1293-ps	olfactory receptor 1293, pseudogene	623583	1.43	https://www.ncbi.nlm.nih.gov/gene/?term=623583
Olfr1305	Olfr1305	olfactory receptor 1305	258396	-0.25	https://www.ncbi.nlm.nih.gov/gene/?term=258396
Olfr1307	Olfr1307	olfactory receptor 1307	257956	-0.52	https://www.ncbi.nlm.nih.gov/gene/?term=257956
Olfr1309	Olfr1309	olfactory receptor 1309	258439	-1.02	https://www.ncbi.nlm.nih.gov/gene/?term=258439
Olfr1310	Olfr1310	olfactory receptor 1310	258441	0.68	https://www.ncbi.nlm.nih.gov/gene/?term=258441
Olfr1312	Olfr1312	olfactory receptor 1312	258359	1.74	https://www.ncbi.nlm.nih.gov/gene/?term=258359
Olfr1321	Olfr1321	olfactory receptor 1321	236785	-1.5	https://www.ncbi.nlm.nih.gov/gene/?term=236785
Olfr1322	Olfr1322	olfactory receptor 1322	257978	-0.47	https://www.ncbi.nlm.nih.gov/gene/?term=257978
Olfr1330	Olfr1330	olfactory receptor 1330	258331	0.11	https://www.ncbi.nlm.nih.gov/gene/?term=258331
Olfr1336	Olfr1336	olfactory receptor 1336	258917	-0.41	https://www.ncbi.nlm.nih.gov/gene/?term=258917
Olfr1341	Olfr1341	olfactory receptor 1341	258852	0.54	https://www.ncbi.nlm.nih.gov/gene/?term=258852
Olfr1349	Olfr1349	olfactory receptor 1349	269862	1.54	https://www.ncbi.nlm.nih.gov/gene/?term=269862
Olfr137	Olfr137	olfactory receptor 137	258481	0.27	https://www.ncbi.nlm.nih.gov/gene/?term=258481
Olfr1381	Olfr1381	olfactory receptor 1381	258461	-0.73	https://www.ncbi.nlm.nih.gov/gene/?term=258461
Olfr1385	Olfr1385	olfactory receptor 1385	258027	-0.26	https://www.ncbi.nlm.nih.gov/gene/?term=258027
Olfr1388	Olfr1388	olfactory receptor 1388	258459	1.23	https://www.ncbi.nlm.nih.gov/gene/?term=258459
Olfr1393	Olfr1393	olfactory receptor 1393	258463	1.19	https://www.ncbi.nlm.nih.gov/gene/?term=258463
Olfr1402	Olfr1402	olfactory receptor 1402	258272	0.89	https://www.ncbi.nlm.nih.gov/gene/?term=258272
Olfr1410	Olfr1410	olfactory receptor 1410	258484	-0.47	https://www.ncbi.nlm.nih.gov/gene/?term=258484
Olfr1416	Olfr1416	olfactory receptor 1416	259040	0.4	https://www.ncbi.nlm.nih.gov/gene/?term=259040
Olfr1423	Olfr1423	olfactory receptor 1423	258675	0.93	https://www.ncbi.nlm.nih.gov/gene/?term=258675
Olfr143	Olfr143	olfactory receptor 143	258802	0.66	https://www.ncbi.nlm.nih.gov/gene/?term=258802
Olfr1438-ps1	Olfr1438-ps1	olfactory receptor 1438, pseudogene 1	258116	1.13	https://www.ncbi.nlm.nih.gov/gene/?term=258116
Olfr1440	Olfr1440	olfactory receptor 1440	258679	1.2	https://www.ncbi.nlm.nih.gov/gene/?term=258679
Olfr1459	Olfr1459	olfactory receptor 1459	258684	-0.15	https://www.ncbi.nlm.nih.gov/gene/?term=258684
Olfr147	Olfr147	olfactory receptor 147	258869	-2.03	https://www.ncbi.nlm.nih.gov/gene/?term=258869
Olfr1471	Olfr1471	olfactory receptor 1471	258231	1.34	https://www.ncbi.nlm.nih.gov/gene/?term=258231
Olfr1484	Olfr1484	olfactory receptor 1484	258288	-0.43	https://www.ncbi.nlm.nih.gov/gene/?term=258288
Olfr1487	Olfr1487	olfactory receptor 1487	258629	0.22	https://www.ncbi.nlm.nih.gov/gene/?term=258629
Olfr1489	Olfr1489	olfactory receptor 1489	258628	-0.05	https://www.ncbi.nlm.nih.gov/gene/?term=258628
Olfr149	Olfr149	olfactory receptor 149	235256	2.03	https://www.ncbi.nlm.nih.gov/gene/?term=235256
Olfr1505	Olfr1505	olfactory receptor 1505	258151	0.91	https://www.ncbi.nlm.nih.gov/gene/?term=258151
Olfr152	Olfr152	olfactory receptor 152	258640	3.88	https://www.ncbi.nlm.nih.gov/gene/?term=258640
Olfr1537	Olfr1537	olfactory receptor 1537	257959	-0.64	https://www.ncbi.nlm.nih.gov/gene/?term=257959
Olfr1564	Olfr1564	olfactory receptor 1564	100043474	1.89	https://www.ncbi.nlm.nih.gov/gene/?term=100043474
Olfr157	Olfr157	olfactory receptor 157	100040268	1.04	https://www.ncbi.nlm.nih.gov/gene/?term=100040268
Olfr160	Olfr160	olfactory receptor 160	80706	0.28	https://www.ncbi.nlm.nih.gov/gene/?term=80706
Olfr161	Olfr161	olfactory receptor 161	258859	-0.59	https://www.ncbi.nlm.nih.gov/gene/?term=258859
Olfr173	Olfr173	olfactory receptor 173	259002	-0.08	https://www.ncbi.nlm.nih.gov/gene/?term=259002
Olfr190	Olfr190	olfactory receptor 190	258392	-1.95	https://www.ncbi.nlm.nih.gov/gene/?term=258392
Olfr2	Olfr2	olfactory receptor 2	18317	-0.35	https://www.ncbi.nlm.nih.gov/gene/?term=18317
Olfr204	Olfr204	olfactory receptor 204	258994	0.19	https://www.ncbi.nlm.nih.gov/gene/?term=258994
Olfr237-ps1	Olfr237-ps1	olfactory receptor 237, pseudogene 1	258648	2.42	https://www.ncbi.nlm.nih.gov/gene/?term=258648
Olfr243	Olfr243	olfactory receptor 243	436002	0.01	https://www.ncbi.nlm.nih.gov/gene/?term=436002
Olfr250	Olfr250	olfactory receptor 250	404312	1.95	https://www.ncbi.nlm.nih.gov/gene/?term=404312
Olfr273	Olfr273	olfactory receptor 273	258821	-1.09	https://www.ncbi.nlm.nih.gov/gene/?term=258821
Olfr279	Olfr279	olfactory receptor 279	258502	1.45	https://www.ncbi.nlm.nih.gov/gene/?term=258502
Olfr287	Olfr287	olfactory receptor 287	634104	-1.16	https://www.ncbi.nlm.nih.gov/gene/?term=634104
Olfr293	Olfr293	olfactory receptor 293	257906	0.31	https://www.ncbi.nlm.nih.gov/gene/?term=257906
Olfr295	Olfr295	olfactory receptor 295	258850	0.88	https://www.ncbi.nlm.nih.gov/gene/?term=258850
Olfr31	Olfr31	olfactory receptor 31	18330	0.45	https://www.ncbi.nlm.nih.gov/gene/?term=18330
Olfr318	Olfr318	olfactory receptor 318	258494	0.62	https://www.ncbi.nlm.nih.gov/gene/?term=258494
Olfr329-ps	Olfr329-ps	olfactory receptor 329, pseudogene	259148	1.7	https://www.ncbi.nlm.nih.gov/gene/?term=259148
Olfr338	Olfr338	olfactory receptor 338	258949	0.84	https://www.ncbi.nlm.nih.gov/gene/?term=258949
Olfr341	Olfr341	olfactory receptor 341	258952	1.06	https://www.ncbi.nlm.nih.gov/gene/?term=258952
Olfr344	Olfr344	olfactory receptor 344	258621	-0.34	https://www.ncbi.nlm.nih.gov/gene/?term=258621
Olfr351	Olfr351	olfactory receptor 351	258944	1.49	https://www.ncbi.nlm.nih.gov/gene/?term=258944
Olfr354	Olfr354	olfactory receptor 354	258941	-0.88	https://www.ncbi.nlm.nih.gov/gene/?term=258941
Olfr365	Olfr365	olfactory receptor 365	258656	0.27	https://www.ncbi.nlm.nih.gov/gene/?term=258656
Olfr366	Olfr366	olfactory receptor 366	236509	0.67	https://www.ncbi.nlm.nih.gov/gene/?term=236509
Olfr374	Olfr374	olfactory receptor 374	258335	-0.21	https://www.ncbi.nlm.nih.gov/gene/?term=258335
Olfr381	Olfr381	olfactory receptor 381	259024	-0.19	https://www.ncbi.nlm.nih.gov/gene/?term=259024
Olfr393	Olfr393	olfactory receptor 393	259010	-1.12	https://www.ncbi.nlm.nih.gov/gene/?term=259010
Olfr394	Olfr394	olfactory receptor 394	259009	0.87	https://www.ncbi.nlm.nih.gov/gene/?term=259009
Olfr398	Olfr398	olfactory receptor 398	258705	1.39	https://www.ncbi.nlm.nih.gov/gene/?term=258705
Olfr414	Olfr414	olfactory receptor 414	258756	1.96	https://www.ncbi.nlm.nih.gov/gene/?term=258756
Olfr420	Olfr420	olfactory receptor 420	258302	1.91	https://www.ncbi.nlm.nih.gov/gene/?term=258302
Olfr432	Olfr432	olfactory receptor 432	258711	0.33	https://www.ncbi.nlm.nih.gov/gene/?term=258711
Olfr446	Olfr446	olfactory receptor 446	258292	-0.39	https://www.ncbi.nlm.nih.gov/gene/?term=258292
Olfr45	Olfr45	olfactory receptor 45	18344	-1.23	https://www.ncbi.nlm.nih.gov/gene/?term=18344
Olfr46	Olfr46	olfactory receptor 46	18345	-0.06	https://www.ncbi.nlm.nih.gov/gene/?term=18345
Olfr461	Olfr461	olfactory receptor 461	258380	-1.24	https://www.ncbi.nlm.nih.gov/gene/?term=258380
Olfr472	Olfr472	olfactory receptor 472	258770	0.91	https://www.ncbi.nlm.nih.gov/gene/?term=258770
Olfr478	Olfr478	olfactory receptor 478	258729	0.17	https://www.ncbi.nlm.nih.gov/gene/?term=258729
Olfr479	Olfr479	olfactory receptor 479	257891	-0.21	https://www.ncbi.nlm.nih.gov/gene/?term=257891
Olfr49	Olfr49	olfactory receptor 49	18348	0.44	https://www.ncbi.nlm.nih.gov/gene/?term=18348
Olfr509	Olfr509	olfactory receptor 509	258369	-0.15	https://www.ncbi.nlm.nih.gov/gene/?term=258369
Olfr510	Olfr510	olfactory receptor 510	258308	2.19	https://www.ncbi.nlm.nih.gov/gene/?term=258308
Olfr525	Olfr525	olfactory receptor 525	258958	0.74	https://www.ncbi.nlm.nih.gov/gene/?term=258958
Olfr539	Olfr539	olfactory receptor 539	258963	0.16	https://www.ncbi.nlm.nih.gov/gene/?term=258963
Olfr545	Olfr545	olfactory receptor 545	258837	0.85	https://www.ncbi.nlm.nih.gov/gene/?term=258837
Olfr55	Olfr55	olfactory receptor 55	100038859	-0.78	https://www.ncbi.nlm.nih.gov/gene/?term=100038859
Olfr552	Olfr552	olfactory receptor 552	259106	-0.31	https://www.ncbi.nlm.nih.gov/gene/?term=259106
Olfr56	Olfr56	olfactory receptor 56	18356	-0.93	https://www.ncbi.nlm.nih.gov/gene/?term=18356
Olfr57	Olfr57	olfactory receptor 57	18357	0.76	https://www.ncbi.nlm.nih.gov/gene/?term=18357
Olfr571	Olfr571	olfactory receptor 571	259089	-1.93	https://www.ncbi.nlm.nih.gov/gene/?term=259089
Olfr575	Olfr575	olfactory receptor 575	259118	0.27	https://www.ncbi.nlm.nih.gov/gene/?term=259118
Olfr586	Olfr586	olfactory receptor 586	259115	-0.73	https://www.ncbi.nlm.nih.gov/gene/?term=259115
Olfr588-ps1	Olfr588-ps1	olfactory receptor 588, pseudogene 1	259094	-0.76	https://www.ncbi.nlm.nih.gov/gene/?term=259094
Olfr596	Olfr596	olfactory receptor 596	100041187	-0.68	https://www.ncbi.nlm.nih.gov/gene/?term=100041187
Olfr600	Olfr600	olfactory receptor 600	259048	-0.84	https://www.ncbi.nlm.nih.gov/gene/?term=259048
Olfr613	Olfr613	olfactory receptor 613	259104	-0.6	https://www.ncbi.nlm.nih.gov/gene/?term=259104
Olfr620	Olfr620	olfactory receptor 620	258808	2.23	https://www.ncbi.nlm.nih.gov/gene/?term=258808
Olfr624	Olfr624	olfactory receptor 624	258189	1.1	https://www.ncbi.nlm.nih.gov/gene/?term=258189
Olfr628	Olfr628	olfactory receptor 628	259159	-0.41	https://www.ncbi.nlm.nih.gov/gene/?term=259159
Olfr63	Olfr63	olfactory receptor 63	258939	0.34	https://www.ncbi.nlm.nih.gov/gene/?term=258939
Olfr635	Olfr635	olfactory receptor 635	259122	-0.48	https://www.ncbi.nlm.nih.gov/gene/?term=259122
Olfr639	Olfr639	olfactory receptor 639	259088	-0.94	https://www.ncbi.nlm.nih.gov/gene/?term=259088
Olfr64	Olfr64	olfactory receptor 64	18366	0.5	https://www.ncbi.nlm.nih.gov/gene/?term=18366
Olfr645	Olfr645	olfactory receptor 645	258247	0.19	https://www.ncbi.nlm.nih.gov/gene/?term=258247
Olfr646	Olfr646	olfactory receptor 646	259058	0.88	https://www.ncbi.nlm.nih.gov/gene/?term=259058
Olfr648	Olfr648	olfactory receptor 648	258746	2.14	https://www.ncbi.nlm.nih.gov/gene/?term=258746
Olfr652	Olfr652	olfactory receptor 652	259050	1.74	https://www.ncbi.nlm.nih.gov/gene/?term=259050
Olfr656	Olfr656	olfactory receptor 656	259078	-0.59	https://www.ncbi.nlm.nih.gov/gene/?term=259078
Olfr66	Olfr66	olfactory receptor 66	18367	1.38	https://www.ncbi.nlm.nih.gov/gene/?term=18367
Olfr667	Olfr667	olfactory receptor 667	259062	0.81	https://www.ncbi.nlm.nih.gov/gene/?term=259062
Olfr671	Olfr671	olfactory receptor 671	257910	0.12	https://www.ncbi.nlm.nih.gov/gene/?term=257910
Olfr676	Olfr676	olfactory receptor 676	259099	0.5	https://www.ncbi.nlm.nih.gov/gene/?term=259099
Olfr679	Olfr679	olfactory receptor 679	259046	0.13	https://www.ncbi.nlm.nih.gov/gene/?term=259046
Olfr699	Olfr699	olfactory receptor 699	258180	-1.46	https://www.ncbi.nlm.nih.gov/gene/?term=258180
Olfr705	Olfr705	olfactory receptor 705	259034	0.4	https://www.ncbi.nlm.nih.gov/gene/?term=259034
Olfr709-ps1	Olfr709-ps1	olfactory receptor 709, pseudogene 1	258146	-0.03	https://www.ncbi.nlm.nih.gov/gene/?term=258146
Olfr715	Olfr715	olfactory receptor 715	258776	-0.71	https://www.ncbi.nlm.nih.gov/gene/?term=258776
Olfr716	Olfr716	olfactory receptor 716	258597	-0.87	https://www.ncbi.nlm.nih.gov/gene/?term=258597
Olfr720	Olfr720	olfactory receptor 720	258387	-0.21	https://www.ncbi.nlm.nih.gov/gene/?term=258387
Olfr729	Olfr729	olfactory receptor 729	258275	-0.01	https://www.ncbi.nlm.nih.gov/gene/?term=258275
Olfr731	Olfr731	olfactory receptor 731	258360	0.64	https://www.ncbi.nlm.nih.gov/gene/?term=258360
Olfr734	Olfr734	olfactory receptor 734	258658	0.59	https://www.ncbi.nlm.nih.gov/gene/?term=258658
Olfr735	Olfr735	olfactory receptor 735	257909	1.15	https://www.ncbi.nlm.nih.gov/gene/?term=257909
Olfr740	Olfr740	olfactory receptor 740	258661	0.9	https://www.ncbi.nlm.nih.gov/gene/?term=258661
Olfr76	Olfr76	olfactory receptor 76	258677	-0.12	https://www.ncbi.nlm.nih.gov/gene/?term=258677
Olfr767	Olfr767	olfactory receptor 767	258315	0.76	https://www.ncbi.nlm.nih.gov/gene/?term=258315
Olfr769	Olfr769	olfactory receptor 769	257667	0.39	https://www.ncbi.nlm.nih.gov/gene/?term=257667
Olfr77	Olfr77	olfactory receptor 77	258336	-1.34	https://www.ncbi.nlm.nih.gov/gene/?term=258336
Olfr774	Olfr774	olfactory receptor 774	258232	0.11	https://www.ncbi.nlm.nih.gov/gene/?term=258232
Olfr784	Olfr784	olfactory receptor 784	258724	1.46	https://www.ncbi.nlm.nih.gov/gene/?term=258724
Olfr794	Olfr794	olfactory receptor 794	258375	1.35	https://www.ncbi.nlm.nih.gov/gene/?term=258375
Olfr802	Olfr802	olfactory receptor 802	258934	1.16	https://www.ncbi.nlm.nih.gov/gene/?term=258934
Olfr804	Olfr804	olfactory receptor 804	258068	-0.3	https://www.ncbi.nlm.nih.gov/gene/?term=258068
Olfr825	Olfr825	olfactory receptor 825	258672	-0.05	https://www.ncbi.nlm.nih.gov/gene/?term=258672
Olfr827	Olfr827	olfactory receptor 827	258297	0.33	https://www.ncbi.nlm.nih.gov/gene/?term=258297
Olfr839-ps1	Olfr839-ps1	olfactory receptor 839, pseudogene 1	258184	-0.57	https://www.ncbi.nlm.nih.gov/gene/?term=258184
Olfr846	Olfr846	olfactory receptor 846	258279	0.37	https://www.ncbi.nlm.nih.gov/gene/?term=258279
Olfr851	Olfr851	olfactory receptor 851	258907	-0.47	https://www.ncbi.nlm.nih.gov/gene/?term=258907
Olfr853	Olfr853	olfactory receptor 853	258908	0.45	https://www.ncbi.nlm.nih.gov/gene/?term=258908
Olfr859	Olfr859	olfactory receptor 859	258519	-1.34	https://www.ncbi.nlm.nih.gov/gene/?term=258519
Olfr887	Olfr887	olfactory receptor 887	258415	0.22	https://www.ncbi.nlm.nih.gov/gene/?term=258415
Olfr889	Olfr889	olfactory receptor 889	258475	-0.16	https://www.ncbi.nlm.nih.gov/gene/?term=258475
Olfr893	Olfr893	olfactory receptor 893	258333	1.94	https://www.ncbi.nlm.nih.gov/gene/?term=258333
Olfr898	Olfr898	olfactory receptor 898	258871	0.18	https://www.ncbi.nlm.nih.gov/gene/?term=258871
Olfr90	Olfr90	olfactory receptor 90	258469	-0.42	https://www.ncbi.nlm.nih.gov/gene/?term=258469
Olfr904	Olfr904	olfactory receptor 904	258797	0.14	https://www.ncbi.nlm.nih.gov/gene/?term=258797
Olfr905	Olfr905	olfactory receptor 905	258800	0.13	https://www.ncbi.nlm.nih.gov/gene/?term=258800
Olfr906	Olfr906	olfactory receptor 906	258799	-0.44	https://www.ncbi.nlm.nih.gov/gene/?term=258799
Olfr907	Olfr907	olfactory receptor 907	258801	-0.65	https://www.ncbi.nlm.nih.gov/gene/?term=258801
Olfr912	Olfr912	olfactory receptor 912	258806	1.59	https://www.ncbi.nlm.nih.gov/gene/?term=258806
Olfr914	Olfr914	olfactory receptor 914	258782	1.86	https://www.ncbi.nlm.nih.gov/gene/?term=258782
Olfr920	Olfr920	olfactory receptor 920	258783	1.25	https://www.ncbi.nlm.nih.gov/gene/?term=258783
Olfr93	Olfr93	olfactory receptor 93	258051	0.63	https://www.ncbi.nlm.nih.gov/gene/?term=258051
Olfr95	Olfr95	olfactory receptor 95	258506	-0.04	https://www.ncbi.nlm.nih.gov/gene/?term=258506
Olfr954	Olfr954	olfactory receptor 954	258328	-0.71	https://www.ncbi.nlm.nih.gov/gene/?term=258328
Olfr959	Olfr959	olfactory receptor 959	258501	1.88	https://www.ncbi.nlm.nih.gov/gene/?term=258501
Olfr975	Olfr975	olfactory receptor 975	258825	2.15	https://www.ncbi.nlm.nih.gov/gene/?term=258825
Olfr981	Olfr981	olfactory receptor 981	258283	1.74	https://www.ncbi.nlm.nih.gov/gene/?term=258283
Olfr986	Olfr986	olfactory receptor 986	258608	0.26	https://www.ncbi.nlm.nih.gov/gene/?term=258608
Olig1	Olig1	oligodendrocyte transcription factor 1	50914	-3.92	https://www.ncbi.nlm.nih.gov/gene/?term=50914
Olig2	Olig2	oligodendrocyte transcription factor 2	50913	-4.49	https://www.ncbi.nlm.nih.gov/gene/?term=50913
Olr1	Olr1	oxidized low density lipoprotein (lectin-like) receptor 1	108078	0.22	https://www.ncbi.nlm.nih.gov/gene/?term=108078
Oma1	Oma1	OMA1 zinc metallopeptidase	67013	3.08	https://www.ncbi.nlm.nih.gov/gene/?term=67013
Omg	Omg	oligodendrocyte myelin glycoprotein	18377	-4.39	https://www.ncbi.nlm.nih.gov/gene/?term=18377
Onecut2	Onecut2	one cut domain, family member 2	225631	-1.13	https://www.ncbi.nlm.nih.gov/gene/?term=225631
Onecut3	Onecut3	one cut domain, family member 3	246086	3.06	https://www.ncbi.nlm.nih.gov/gene/?term=246086
Opa1	Opa1	OPA1, mitochondrial dynamin like GTPase	74143	-0.44	https://www.ncbi.nlm.nih.gov/gene/?term=74143
Opa3	Opa3	optic atrophy 3	403187	-0.98	https://www.ncbi.nlm.nih.gov/gene/?term=403187
Opalin	Opalin	oligodendrocytic myelin paranodal and inner loop protein	226115	-1.89	https://www.ncbi.nlm.nih.gov/gene/?term=226115
Opcml	Opcml	opioid binding protein/cell adhesion molecule-like	330908	-1.64	https://www.ncbi.nlm.nih.gov/gene/?term=330908
Ophn1	Ophn1	oligophrenin 1	94190	2.36	https://www.ncbi.nlm.nih.gov/gene/?term=94190
Oplah	Oplah	5-oxoprolinase (ATP-hydrolysing)	75475	0.13	https://www.ncbi.nlm.nih.gov/gene/?term=75475
Opn3	Opn3	opsin 3	13603	0.48	https://www.ncbi.nlm.nih.gov/gene/?term=13603
Oprd1	Oprd1	opioid receptor, delta 1	18386	-0.42	https://www.ncbi.nlm.nih.gov/gene/?term=18386
Oprk1	Oprk1	opioid receptor, kappa 1	18387	0.15	https://www.ncbi.nlm.nih.gov/gene/?term=18387
Oprl1	Oprl1	opioid receptor-like 1	18389	-1.36	https://www.ncbi.nlm.nih.gov/gene/?term=18389
Oprm1	Oprm1	opioid receptor, mu 1	18390	0.04	https://www.ncbi.nlm.nih.gov/gene/?term=18390
Optc	Optc	opticin	269120	-0.91	https://www.ncbi.nlm.nih.gov/gene/?term=269120
Optn	Optn	optineurin	71648	-0.88	https://www.ncbi.nlm.nih.gov/gene/?term=71648
Orai1	Orai1	ORAI calcium release-activated calcium modulator 1	109305	2.32	https://www.ncbi.nlm.nih.gov/gene/?term=109305
Orai2	Orai2	ORAI calcium release-activated calcium modulator 2	269717	1.05	https://www.ncbi.nlm.nih.gov/gene/?term=269717
