userId	geneSymbol	geneName	entrezgene	score	gLink
Lrp8	Lrp8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	16975	-4.351958507	https://www.ncbi.nlm.nih.gov/gene/?term=16975
Lrpap1	Lrpap1	low density lipoprotein receptor-related protein associated protein 1	16976	-2.80240856	https://www.ncbi.nlm.nih.gov/gene/?term=16976
Lrrc1	Lrrc1	leucine rich repeat containing 1	214345	-2.300560106	https://www.ncbi.nlm.nih.gov/gene/?term=214345
Lrrc10b	Lrrc10b	leucine rich repeat containing 10B	278795	-3.844225336	https://www.ncbi.nlm.nih.gov/gene/?term=278795
Lrrc14	Lrrc14	leucine rich repeat containing 14	223664	-0.950774986	https://www.ncbi.nlm.nih.gov/gene/?term=223664
Lrrc14b	Lrrc14b	leucine rich repeat containing 14B	432779	0.296501712	https://www.ncbi.nlm.nih.gov/gene/?term=432779
Lrrc17	Lrrc17	leucine rich repeat containing 17	74511	-1.052813897	https://www.ncbi.nlm.nih.gov/gene/?term=74511
Lrrc18	Lrrc18	leucine rich repeat containing 18	67580	1.713501821	https://www.ncbi.nlm.nih.gov/gene/?term=67580
Lrrc19	Lrrc19	leucine rich repeat containing 19	100061	1.822250015	https://www.ncbi.nlm.nih.gov/gene/?term=100061
Lrrc2	Lrrc2	leucine rich repeat containing 2	74249	1.111320828	https://www.ncbi.nlm.nih.gov/gene/?term=74249
Lrrc20	Lrrc20	leucine rich repeat containing 20	216011	0.128902119	https://www.ncbi.nlm.nih.gov/gene/?term=216011
Lrrc23	Lrrc23	leucine rich repeat containing 23	16977	2.480504631	https://www.ncbi.nlm.nih.gov/gene/?term=16977
Lrrc24	Lrrc24	leucine rich repeat containing 24	378937	1.297200264	https://www.ncbi.nlm.nih.gov/gene/?term=378937
Lrrc25	Lrrc25	leucine rich repeat containing 25	211228	5.921790868	https://www.ncbi.nlm.nih.gov/gene/?term=211228
Lrrc26	Lrrc26	leucine rich repeat containing 26	227618	-1.074387193	https://www.ncbi.nlm.nih.gov/gene/?term=227618
Lrrc27	Lrrc27	leucine rich repeat containing 27	76612	0.668587399	https://www.ncbi.nlm.nih.gov/gene/?term=76612
Lrrc28	Lrrc28	leucine rich repeat containing 28	67867	-0.294300008	https://www.ncbi.nlm.nih.gov/gene/?term=67867
Lrrc29	Lrrc29	leucine rich repeat containing 29	234684	1.768858715	https://www.ncbi.nlm.nih.gov/gene/?term=234684
Lrrc3	Lrrc3	leucine rich repeat containing 3	237387	3.468524925	https://www.ncbi.nlm.nih.gov/gene/?term=237387
Lrrc32	Lrrc32	leucine rich repeat containing 32	434215	0.538805551	https://www.ncbi.nlm.nih.gov/gene/?term=434215
Lrrc34	Lrrc34	leucine rich repeat containing 34	71827	1.807725945	https://www.ncbi.nlm.nih.gov/gene/?term=71827
Lrrc36	Lrrc36	leucine rich repeat containing 36	270091	1.435157307	https://www.ncbi.nlm.nih.gov/gene/?term=270091
Lrrc38	Lrrc38	leucine rich repeat containing 38	242735	1.859549853	https://www.ncbi.nlm.nih.gov/gene/?term=242735
Lrrc39	Lrrc39	leucine rich repeat containing 39	109245	5.367988266	https://www.ncbi.nlm.nih.gov/gene/?term=109245
Lrrc3b	Lrrc3b	leucine rich repeat containing 3B	218763	-0.416703414	https://www.ncbi.nlm.nih.gov/gene/?term=218763
Lrrc4	Lrrc4	leucine rich repeat containing 4	192198	-2.047399826	https://www.ncbi.nlm.nih.gov/gene/?term=192198
Lrrc40	Lrrc40	leucine rich repeat containing 40	67144	0.00504741	https://www.ncbi.nlm.nih.gov/gene/?term=67144
Lrrc41	Lrrc41	leucine rich repeat containing 41	230654	-0.134538746	https://www.ncbi.nlm.nih.gov/gene/?term=230654
Lrrc42	Lrrc42	leucine rich repeat containing 42	77809	0.094837668	https://www.ncbi.nlm.nih.gov/gene/?term=77809
Lrrc43	Lrrc43	leucine rich repeat containing 43	381741	0.863164966	https://www.ncbi.nlm.nih.gov/gene/?term=381741
Lrrc45	Lrrc45	leucine rich repeat containing 45	217366	2.615831573	https://www.ncbi.nlm.nih.gov/gene/?term=217366
Lrrc46	Lrrc46	leucine rich repeat containing 46	69297	0.182820071	https://www.ncbi.nlm.nih.gov/gene/?term=69297
Lrrc47	Lrrc47	leucine rich repeat containing 47	72946	0.047240056	https://www.ncbi.nlm.nih.gov/gene/?term=72946
Lrrc49	Lrrc49	leucine rich repeat containing 49	102747	-3.810027776	https://www.ncbi.nlm.nih.gov/gene/?term=102747
Lrrc4b	Lrrc4b	leucine rich repeat containing 4B	272381	-4.461452631	https://www.ncbi.nlm.nih.gov/gene/?term=272381
Lrrc4c	Lrrc4c	leucine rich repeat containing 4C	241568	-2.887443418	https://www.ncbi.nlm.nih.gov/gene/?term=241568
Lrrc51	Lrrc51	leucine rich repeat containing 51	69358	0.099058157	https://www.ncbi.nlm.nih.gov/gene/?term=69358
Lrrc55	Lrrc55	leucine rich repeat containing 55	241528	-0.353674313	https://www.ncbi.nlm.nih.gov/gene/?term=241528
Lrrc56	Lrrc56	leucine rich repeat containing 56	70552	1.068052229	https://www.ncbi.nlm.nih.gov/gene/?term=70552
Lrrc57	Lrrc57	leucine rich repeat containing 57	66606	-1.433797529	https://www.ncbi.nlm.nih.gov/gene/?term=66606
Lrrc58	Lrrc58	leucine rich repeat containing 58	320184	0.25030061	https://www.ncbi.nlm.nih.gov/gene/?term=320184
Lrrc59	Lrrc59	leucine rich repeat containing 59	98238	5.621828689	https://www.ncbi.nlm.nih.gov/gene/?term=98238
Lrrc6	Lrrc6	leucine rich repeat containing 6 (testis)	54562	3.557874222	https://www.ncbi.nlm.nih.gov/gene/?term=54562
Lrrc61	Lrrc61	leucine rich repeat containing 61	243371	-0.680357353	https://www.ncbi.nlm.nih.gov/gene/?term=243371
Lrrc63	Lrrc63	leucine rich repeat containing 63	70859	-0.150565331	https://www.ncbi.nlm.nih.gov/gene/?term=70859
Lrrc7	Lrrc7	leucine rich repeat containing 7	242274	0.756087016	https://www.ncbi.nlm.nih.gov/gene/?term=242274
Lrrc71	Lrrc71	leucine rich repeat containing 71	74485	0.932127001	https://www.ncbi.nlm.nih.gov/gene/?term=74485
Lrrc73	Lrrc73	leucine rich repeat containing 73	224813	-0.331643905	https://www.ncbi.nlm.nih.gov/gene/?term=224813
Lrrc74b	Lrrc74b	leucine rich repeat containing 74B	74685	1.106021013	https://www.ncbi.nlm.nih.gov/gene/?term=74685
Lrrc75a	Lrrc75a	leucine rich repeat containing 75A	192976	2.049087549	https://www.ncbi.nlm.nih.gov/gene/?term=192976
Lrrc75b	Lrrc75b	leucine rich repeat containing 75B	192734	-1.516611191	https://www.ncbi.nlm.nih.gov/gene/?term=192734
Lrrc8a	Lrrc8a	leucine rich repeat containing 8A	241296	1.11409682	https://www.ncbi.nlm.nih.gov/gene/?term=241296
Lrrc8b	Lrrc8b	leucine rich repeat containing 8 family, member B	433926	-1.779790584	https://www.ncbi.nlm.nih.gov/gene/?term=433926
Lrrc8c	Lrrc8c	leucine rich repeat containing 8 family, member C	100604	-4.058754626	https://www.ncbi.nlm.nih.gov/gene/?term=100604
Lrrc8d	Lrrc8d	leucine rich repeat containing 8D	231549	-2.260381564	https://www.ncbi.nlm.nih.gov/gene/?term=231549
Lrrc8e	Lrrc8e	leucine rich repeat containing 8 family, member E	72267	1.47369557	https://www.ncbi.nlm.nih.gov/gene/?term=72267
Lrrc9	Lrrc9	leucine rich repeat containing 9	78257	-0.148961939	https://www.ncbi.nlm.nih.gov/gene/?term=78257
Lrrcc1	Lrrcc1	leucine rich repeat and coiled-coil domain containing 1	71710	4.043269224	https://www.ncbi.nlm.nih.gov/gene/?term=71710
Lrrfip1	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1	16978	4.675656541	https://www.ncbi.nlm.nih.gov/gene/?term=16978
Lrrfip2	Lrrfip2	leucine rich repeat (in FLII) interacting protein 2	71268	1.859395683	https://www.ncbi.nlm.nih.gov/gene/?term=71268
Lrriq1	Lrriq1	leucine-rich repeats and IQ motif containing 1	74978	2.433482556	https://www.ncbi.nlm.nih.gov/gene/?term=74978
Lrriq3	Lrriq3	leucine-rich repeats and IQ motif containing 3	74435	3.076123974	https://www.ncbi.nlm.nih.gov/gene/?term=74435
Lrrk1	Lrrk1	leucine-rich repeat kinase 1	233328	5.812642741	https://www.ncbi.nlm.nih.gov/gene/?term=233328
Lrrk2	Lrrk2	leucine-rich repeat kinase 2	66725	-2.367942446	https://www.ncbi.nlm.nih.gov/gene/?term=66725
Lrrn1	Lrrn1	leucine rich repeat protein 1, neuronal	16979	-1.955070557	https://www.ncbi.nlm.nih.gov/gene/?term=16979
Lrrn2	Lrrn2	leucine rich repeat protein 2, neuronal	16980	-3.815249411	https://www.ncbi.nlm.nih.gov/gene/?term=16980
Lrrn3	Lrrn3	leucine rich repeat protein 3, neuronal	16981	0.165771076	https://www.ncbi.nlm.nih.gov/gene/?term=16981
Lrrn4	Lrrn4	leucine rich repeat neuronal 4	320974	1.746962696	https://www.ncbi.nlm.nih.gov/gene/?term=320974
Lrrn4cl	Lrrn4cl	LRRN4 C-terminal like	68852	0.083332283	https://www.ncbi.nlm.nih.gov/gene/?term=68852
Lrrtm1	Lrrtm1	leucine rich repeat transmembrane neuronal 1	74342	-1.47866815	https://www.ncbi.nlm.nih.gov/gene/?term=74342
Lrrtm2	Lrrtm2	leucine rich repeat transmembrane neuronal 2	107065	-0.724542677	https://www.ncbi.nlm.nih.gov/gene/?term=107065
Lrrtm3	Lrrtm3	leucine rich repeat transmembrane neuronal 3	216028	-2.15655153	https://www.ncbi.nlm.nih.gov/gene/?term=216028
Lrrtm4	Lrrtm4	leucine rich repeat transmembrane neuronal 4	243499	-3.823469535	https://www.ncbi.nlm.nih.gov/gene/?term=243499
Lrsam1	Lrsam1	leucine rich repeat and sterile alpha motif containing 1	227738	1.285988475	https://www.ncbi.nlm.nih.gov/gene/?term=227738
Lrtm1	Lrtm1	leucine-rich repeats and transmembrane domains 1	319476	0.655225587	https://www.ncbi.nlm.nih.gov/gene/?term=319476
Lrtm2	Lrtm2	leucine-rich repeats and transmembrane domains 2	211187	-1.196388866	https://www.ncbi.nlm.nih.gov/gene/?term=211187
Lrwd1	Lrwd1	leucine-rich repeats and WD repeat domain containing 1	71735	2.497911603	https://www.ncbi.nlm.nih.gov/gene/?term=71735
Lsamp	Lsamp	limbic system-associated membrane protein	268890	-2.908806958	https://www.ncbi.nlm.nih.gov/gene/?term=268890
Lsg1	Lsg1	large 60S subunit nuclear export GTPase 1	224092	4.124685179	https://www.ncbi.nlm.nih.gov/gene/?term=224092
Lsm1	Lsm1	LSM1 homolog, mRNA degradation associated	67207	-1.393614318	https://www.ncbi.nlm.nih.gov/gene/?term=67207
Lsm10	Lsm10	U7 snRNP-specific Sm-like protein LSM10	116748	2.554388419	https://www.ncbi.nlm.nih.gov/gene/?term=116748
Lsm11	Lsm11	U7 snRNP-specific Sm-like protein LSM11	72290	0.826723988	https://www.ncbi.nlm.nih.gov/gene/?term=72290
Lsm12	Lsm12	LSM12 homolog	268490	-0.700933178	https://www.ncbi.nlm.nih.gov/gene/?term=268490
Lsm14a	Lsm14a	LSM14A mRNA processing body assembly factor	67070	-2.966406058	https://www.ncbi.nlm.nih.gov/gene/?term=67070
Lsm14b	Lsm14b	LSM family member 14B	241846	0.676119862	https://www.ncbi.nlm.nih.gov/gene/?term=241846
Lsm2	Lsm2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated	27756	-2.805560767	https://www.ncbi.nlm.nih.gov/gene/?term=27756
Lsm3	Lsm3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated	67678	2.834501777	https://www.ncbi.nlm.nih.gov/gene/?term=67678
Lsm4	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	50783	-1.180357821	https://www.ncbi.nlm.nih.gov/gene/?term=50783
Lsm5	Lsm5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated	66373	0.38188485	https://www.ncbi.nlm.nih.gov/gene/?term=66373
Lsm6	Lsm6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	78651	0.589984366	https://www.ncbi.nlm.nih.gov/gene/?term=78651
Lsm7	Lsm7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	66094	-0.379822724	https://www.ncbi.nlm.nih.gov/gene/?term=66094
Lsm8	Lsm8	LSM8 homolog, U6 small nuclear RNA associated	76522	-0.618736429	https://www.ncbi.nlm.nih.gov/gene/?term=76522
Lsmem1	Lsmem1	leucine-rich single-pass membrane protein 1	380755	-1.034470311	https://www.ncbi.nlm.nih.gov/gene/?term=380755
Lsp1	Lsp1	lymphocyte specific 1	16985	6.254715131	https://www.ncbi.nlm.nih.gov/gene/?term=16985
Lsr	Lsr	lipolysis stimulated lipoprotein receptor	54135	2.136612071	https://www.ncbi.nlm.nih.gov/gene/?term=54135
Lss	Lss	lanosterol synthase	16987	0.223303828	https://www.ncbi.nlm.nih.gov/gene/?term=16987
Lst1	Lst1	leukocyte specific transcript 1	16988	3.037363502	https://www.ncbi.nlm.nih.gov/gene/?term=16988
Lta4h	Lta4h	leukotriene A4 hydrolase	16993	2.72210338	https://www.ncbi.nlm.nih.gov/gene/?term=16993
Ltb	Ltb	lymphotoxin B	16994	-0.19126545	https://www.ncbi.nlm.nih.gov/gene/?term=16994
Ltbp1	Ltbp1	latent transforming growth factor beta binding protein 1	268977	2.249077627	https://www.ncbi.nlm.nih.gov/gene/?term=268977
Ltbp2	Ltbp2	latent transforming growth factor beta binding protein 2	16997	1.598528882	https://www.ncbi.nlm.nih.gov/gene/?term=16997
Ltbp3	Ltbp3	latent transforming growth factor beta binding protein 3	16998	-0.421863661	https://www.ncbi.nlm.nih.gov/gene/?term=16998
Ltbp4	Ltbp4	latent transforming growth factor beta binding protein 4	108075	-4.249058857	https://www.ncbi.nlm.nih.gov/gene/?term=108075
Ltbr	Ltbr	lymphotoxin B receptor	17000	1.320161121	https://www.ncbi.nlm.nih.gov/gene/?term=17000
Ltc4s	Ltc4s	leukotriene C4 synthase	17001	5.494145881	https://www.ncbi.nlm.nih.gov/gene/?term=17001
Ltk	Ltk	leukocyte tyrosine kinase	17005	-1.675565305	https://www.ncbi.nlm.nih.gov/gene/?term=17005
Ltn1	Ltn1	listerin E3 ubiquitin protein ligase 1	78913	4.093278578	https://www.ncbi.nlm.nih.gov/gene/?term=78913
Ltv1	Ltv1	LTV1 ribosome biogenesis factor	353258	2.50503394	https://www.ncbi.nlm.nih.gov/gene/?term=353258
Luc7l	Luc7l	Luc7-like	66978	0.775679755	https://www.ncbi.nlm.nih.gov/gene/?term=66978
Luc7l2	Luc7l2	LUC7-like 2 (S. cerevisiae)	192196	1.436923193	https://www.ncbi.nlm.nih.gov/gene/?term=192196
Luc7l3	Luc7l3	LUC7-like 3 (S. cerevisiae)	67684	2.556873266	https://www.ncbi.nlm.nih.gov/gene/?term=67684
Lurap1	Lurap1	leucine rich adaptor protein 1	68075	-0.013331298	https://www.ncbi.nlm.nih.gov/gene/?term=68075
Lurap1l	Lurap1l	leucine rich adaptor protein 1-like	52829	0.327049001	https://www.ncbi.nlm.nih.gov/gene/?term=52829
Luzp1	Luzp1	leucine zipper protein 1	269593	-0.878640678	https://www.ncbi.nlm.nih.gov/gene/?term=269593
Luzp2	Luzp2	leucine zipper protein 2	233271	-0.892139669	https://www.ncbi.nlm.nih.gov/gene/?term=233271
Lxn	Lxn	latexin	17035	-3.125766299	https://www.ncbi.nlm.nih.gov/gene/?term=17035
Ly6a	Ly6a	lymphocyte antigen 6 complex, locus A	110454	-0.269525245	https://www.ncbi.nlm.nih.gov/gene/?term=110454
Ly6c1	Ly6c1	lymphocyte antigen 6 complex, locus C1	17067	-1.720898969	https://www.ncbi.nlm.nih.gov/gene/?term=17067
Ly6c2	Ly6c2	lymphocyte antigen 6 complex, locus C2	100041546	1.580129109	https://www.ncbi.nlm.nih.gov/gene/?term=100041546
Ly6e	Ly6e	lymphocyte antigen 6 complex, locus E	17069	4.613856157	https://www.ncbi.nlm.nih.gov/gene/?term=17069
Ly6g6c	Ly6g6c	lymphocyte antigen 6 complex, locus G6C	68468	1.089289872	https://www.ncbi.nlm.nih.gov/gene/?term=68468
Ly6g6d	Ly6g6d	lymphocyte antigen 6 complex, locus G6D	114654	-0.029926416	https://www.ncbi.nlm.nih.gov/gene/?term=114654
Ly6g6f	Ly6g6f	lymphocyte antigen 6 complex, locus G6F	433099	0.749113758	https://www.ncbi.nlm.nih.gov/gene/?term=433099
Ly6h	Ly6h	lymphocyte antigen 6 complex, locus H	23934	-2.849520628	https://www.ncbi.nlm.nih.gov/gene/?term=23934
Ly75	Ly75	lymphocyte antigen 75	17076	1.903563512	https://www.ncbi.nlm.nih.gov/gene/?term=17076
Ly86	Ly86	lymphocyte antigen 86	17084	7.725933487	https://www.ncbi.nlm.nih.gov/gene/?term=17084
Ly9	Ly9	lymphocyte antigen 9	17085	6.201402466	https://www.ncbi.nlm.nih.gov/gene/?term=17085
Ly96	Ly96	lymphocyte antigen 96	17087	2.256587075	https://www.ncbi.nlm.nih.gov/gene/?term=17087
Lyar	Lyar	Ly1 antibody reactive clone	17089	4.890628946	https://www.ncbi.nlm.nih.gov/gene/?term=17089
Lyl1	Lyl1	lymphoblastomic leukemia 1	17095	4.082135396	https://www.ncbi.nlm.nih.gov/gene/?term=17095
Lyn	Lyn	LYN proto-oncogene, Src family tyrosine kinase	17096	6.64431533	https://www.ncbi.nlm.nih.gov/gene/?term=17096
Lynx1	Lynx1	Ly6/neurotoxin 1	23936	-6.839239797	https://www.ncbi.nlm.nih.gov/gene/?term=23936
Lypd1	Lypd1	Ly6/Plaur domain containing 1	72585	-4.529314606	https://www.ncbi.nlm.nih.gov/gene/?term=72585
Lypd5	Lypd5	Ly6/Plaur domain containing 5	76942	-0.459685466	https://www.ncbi.nlm.nih.gov/gene/?term=76942
Lypd6	Lypd6	LY6/PLAUR domain containing 6	320343	-4.55218455	https://www.ncbi.nlm.nih.gov/gene/?term=320343
Lypla1	Lypla1	lysophospholipase 1	18777	2.368675577	https://www.ncbi.nlm.nih.gov/gene/?term=18777
Lypla2	Lypla2	lysophospholipase 2	26394	-1.026914217	https://www.ncbi.nlm.nih.gov/gene/?term=26394
Lyplal1	Lyplal1	lysophospholipase-like 1	226791	-1.398407392	https://www.ncbi.nlm.nih.gov/gene/?term=226791
Lyrm1	Lyrm1	LYR motif containing 1	73919	0.508738126	https://www.ncbi.nlm.nih.gov/gene/?term=73919
Lyrm2	Lyrm2	LYR motif containing 2	108755	-0.417111291	https://www.ncbi.nlm.nih.gov/gene/?term=108755
Lyrm4	Lyrm4	LYR motif containing 4	380840	-0.587811673	https://www.ncbi.nlm.nih.gov/gene/?term=380840
Lyrm7	Lyrm7	LYR motif containing 7	75530	-2.146211092	https://www.ncbi.nlm.nih.gov/gene/?term=75530
Lyrm9	Lyrm9	LYR motif containing 9	66274	1.427058001	https://www.ncbi.nlm.nih.gov/gene/?term=66274
Lysmd1	Lysmd1	LysM, putative peptidoglycan-binding, domain containing 1	217779	1.292603485	https://www.ncbi.nlm.nih.gov/gene/?term=217779
Lysmd2	Lysmd2	LysM, putative peptidoglycan-binding, domain containing 2	70082	-3.722726457	https://www.ncbi.nlm.nih.gov/gene/?term=70082
Lysmd3	Lysmd3	LysM, putative peptidoglycan-binding, domain containing 3	80289	1.214839226	https://www.ncbi.nlm.nih.gov/gene/?term=80289
Lysmd4	Lysmd4	LysM, putative peptidoglycan-binding, domain containing 4	75099	-1.903876038	https://www.ncbi.nlm.nih.gov/gene/?term=75099
Lyst	Lyst	lysosomal trafficking regulator	17101	-0.861820436	https://www.ncbi.nlm.nih.gov/gene/?term=17101
Lyve1	Lyve1	lymphatic vessel endothelial hyaluronan receptor 1	114332	4.342215204	https://www.ncbi.nlm.nih.gov/gene/?term=114332
Lyz2	Lyz2	lysozyme 2	17105	4.001701339	https://www.ncbi.nlm.nih.gov/gene/?term=17105
Lyzl4	Lyzl4	lysozyme-like 4	69032	2.027957241	https://www.ncbi.nlm.nih.gov/gene/?term=69032
Lzic	Lzic	leucine zipper and CTNNBIP1 domain containing	69151	5.226010392	https://www.ncbi.nlm.nih.gov/gene/?term=69151
Lztfl1	Lztfl1	leucine zipper transcription factor-like 1	93730	-0.179873691	https://www.ncbi.nlm.nih.gov/gene/?term=93730
Lztr1	Lztr1	leucine-zipper-like transcriptional regulator, 1	66863	-3.649240279	https://www.ncbi.nlm.nih.gov/gene/?term=66863
Lzts1	Lzts1	leucine zipper, putative tumor suppressor 1	211134	-1.398032782	https://www.ncbi.nlm.nih.gov/gene/?term=211134
Lzts2	Lzts2	leucine zipper, putative tumor suppressor 2	226154	-0.999399342	https://www.ncbi.nlm.nih.gov/gene/?term=226154
Lzts3	Lzts3	leucine zipper, putative tumor suppressor family member 3	241638	-3.399474449	https://www.ncbi.nlm.nih.gov/gene/?term=241638
M1ap	M1ap	meiosis 1 associated protein	110958	1.598053561	https://www.ncbi.nlm.nih.gov/gene/?term=110958
M6pr	M6pr	mannose-6-phosphate receptor, cation dependent	17113	2.77933052	https://www.ncbi.nlm.nih.gov/gene/?term=17113
Maats1	Maats1	MYCBP-associated, testis expressed 1	320214	-3.026193469	https://www.ncbi.nlm.nih.gov/gene/?term=320214
Mab21l1	Mab21l1	mab-21-like 1 (C. elegans)	17116	0.959065254	https://www.ncbi.nlm.nih.gov/gene/?term=17116
Mab21l2	Mab21l2	mab-21-like 2 (C. elegans)	23937	1.126439245	https://www.ncbi.nlm.nih.gov/gene/?term=23937
Macc1	Macc1	metastasis associated in colon cancer 1	238455	-0.424685337	https://www.ncbi.nlm.nih.gov/gene/?term=238455
Macf1	Macf1	microtubule-actin crosslinking factor 1	11426	3.029941444	https://www.ncbi.nlm.nih.gov/gene/?term=11426
Macrod1	Macrod1	MACRO domain containing 1	107227	2.491792319	https://www.ncbi.nlm.nih.gov/gene/?term=107227
Macrod2	Macrod2	MACRO domain containing 2	72899	-0.995953304	https://www.ncbi.nlm.nih.gov/gene/?term=72899
Mad1l1	Mad1l1	MAD1 mitotic arrest deficient 1-like 1	17120	4.24409074	https://www.ncbi.nlm.nih.gov/gene/?term=17120
Mad2l1	Mad2l1	MAD2 mitotic arrest deficient-like 1	56150	1.144950283	https://www.ncbi.nlm.nih.gov/gene/?term=56150
Mad2l1bp	Mad2l1bp	MAD2L1 binding protein	66591	2.483650543	https://www.ncbi.nlm.nih.gov/gene/?term=66591
Mad2l2	Mad2l2	MAD2 mitotic arrest deficient-like 2	71890	0.630071867	https://www.ncbi.nlm.nih.gov/gene/?term=71890
Madd	Madd	MAP-kinase activating death domain	228355	-0.501699222	https://www.ncbi.nlm.nih.gov/gene/?term=228355
Maea	Maea	macrophage erythroblast attacher	59003	2.095802231	https://www.ncbi.nlm.nih.gov/gene/?term=59003
Maf	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	17132	6.829419592	https://www.ncbi.nlm.nih.gov/gene/?term=17132
Maf1	Maf1	MAF1 homolog, negative regulator of RNA polymerase III	68877	-4.133691647	https://www.ncbi.nlm.nih.gov/gene/?term=68877
Mafa	Mafa	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein A (avian)	378435	-3.39743802	https://www.ncbi.nlm.nih.gov/gene/?term=378435
Mafb	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	16658	7.740477441	https://www.ncbi.nlm.nih.gov/gene/?term=16658
Maff	Maff	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)	17133	-0.443441353	https://www.ncbi.nlm.nih.gov/gene/?term=17133
Mafg	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)	17134	1.75795172	https://www.ncbi.nlm.nih.gov/gene/?term=17134
Mafk	Mafk	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)	17135	-0.69779742	https://www.ncbi.nlm.nih.gov/gene/?term=17135
Mag	Mag	myelin-associated glycoprotein	17136	-3.166501501	https://www.ncbi.nlm.nih.gov/gene/?term=17136
Mageb16	Mageb16	melanoma antigen family B, 16	71967	1.029370556	https://www.ncbi.nlm.nih.gov/gene/?term=71967
Maged1	Maged1	melanoma antigen, family D, 1	94275	-0.082378721	https://www.ncbi.nlm.nih.gov/gene/?term=94275
Maged2	Maged2	melanoma antigen, family D, 2	80884	-0.748479179	https://www.ncbi.nlm.nih.gov/gene/?term=80884
Magee1	Magee1	melanoma antigen, family E, 1	107528	0.568174612	https://www.ncbi.nlm.nih.gov/gene/?term=107528
Magee2	Magee2	melanoma antigen, family E, 2	272790	0.902066574	https://www.ncbi.nlm.nih.gov/gene/?term=272790
Mageh1	Mageh1	melanoma antigen, family H, 1	75625	-2.212565458	https://www.ncbi.nlm.nih.gov/gene/?term=75625
Magel2	Magel2	melanoma antigen, family L, 2	27385	-2.154514611	https://www.ncbi.nlm.nih.gov/gene/?term=27385
Magi1	Magi1	membrane associated guanylate kinase, WW and PDZ domain containing 1	14924	0.94290504	https://www.ncbi.nlm.nih.gov/gene/?term=14924
Magi2	Magi2	membrane associated guanylate kinase, WW and PDZ domain containing 2	50791	-2.381684556	https://www.ncbi.nlm.nih.gov/gene/?term=50791
Magi3	Magi3	membrane associated guanylate kinase, WW and PDZ domain containing 3	99470	0.887927035	https://www.ncbi.nlm.nih.gov/gene/?term=99470
Magoh	Magoh	mago homolog, exon junction complex core component	17149	-0.229589259	https://www.ncbi.nlm.nih.gov/gene/?term=17149
Magt1	Magt1	magnesium transporter 1	67075	6.360710145	https://www.ncbi.nlm.nih.gov/gene/?term=67075
Maip1	Maip1	matrix AAA peptidase interacting protein 1	68115	-2.705512256	https://www.ncbi.nlm.nih.gov/gene/?term=68115
Mak16	Mak16	MAK16 homolog	67920	3.430529069	https://www.ncbi.nlm.nih.gov/gene/?term=67920
Mal	Mal	myelin and lymphocyte protein, T cell differentiation protein	17153	-2.801932371	https://www.ncbi.nlm.nih.gov/gene/?term=17153
Mal2	Mal2	mal, T cell differentiation protein 2	105853	-1.729214649	https://www.ncbi.nlm.nih.gov/gene/?term=105853
Malrd1	Malrd1	MAM and LDL receptor class A domain containing 1	102635496	1.384093748	https://www.ncbi.nlm.nih.gov/gene/?term=102635496
Malsu1	Malsu1	mitochondrial assembly of ribosomal large subunit 1	75593	-1.752216327	https://www.ncbi.nlm.nih.gov/gene/?term=75593
Malt1	Malt1	MALT1 paracaspase	240354	4.767666603	https://www.ncbi.nlm.nih.gov/gene/?term=240354
Mamdc2	Mamdc2	MAM domain containing 2	71738	0.745958575	https://www.ncbi.nlm.nih.gov/gene/?term=71738
Mamdc4	Mamdc4	MAM domain containing 4	381352	0.39710843	https://www.ncbi.nlm.nih.gov/gene/?term=381352
Maml1	Maml1	mastermind like transcriptional coactivator 1	103806	0.631959386	https://www.ncbi.nlm.nih.gov/gene/?term=103806
Maml3	Maml3	mastermind like transcriptional coactivator 3	433586	0.255266553	https://www.ncbi.nlm.nih.gov/gene/?term=433586
Mamld1	Mamld1	mastermind-like domain containing 1	333639	1.407301624	https://www.ncbi.nlm.nih.gov/gene/?term=333639
Mamstr	Mamstr	MEF2 activating motif and SAP domain containing transcriptional regulator	74490	2.337307829	https://www.ncbi.nlm.nih.gov/gene/?term=74490
Man1a	Man1a	mannosidase 1, alpha	17155	6.475831571	https://www.ncbi.nlm.nih.gov/gene/?term=17155
Man1a2	Man1a2	mannosidase, alpha, class 1A, member 2	17156	3.245421687	https://www.ncbi.nlm.nih.gov/gene/?term=17156
Man1b1	Man1b1	mannosidase, alpha, class 1B, member 1	227619	0.91857974	https://www.ncbi.nlm.nih.gov/gene/?term=227619
