userId	geneSymbol	geneName	entrezgene	gLink
Mvb12a	Mvb12a	multivesicular body subunit 12A	73711	https://www.ncbi.nlm.nih.gov/gene/?term=73711
Maf1	Maf1	MAF1 homolog, negative regulator of RNA polymerase III	68877	https://www.ncbi.nlm.nih.gov/gene/?term=68877
Kdm5c	Kdm5c	lysine (K)-specific demethylase 5C	20591	https://www.ncbi.nlm.nih.gov/gene/?term=20591
Chmp2a	Chmp2a	charged multivesicular body protein 2A	68953	https://www.ncbi.nlm.nih.gov/gene/?term=68953
Tcerg1	Tcerg1	transcription elongation regulator 1 (CA150)	56070	https://www.ncbi.nlm.nih.gov/gene/?term=56070
Bag6	Bag6	BCL2-associated athanogene 6	224727	https://www.ncbi.nlm.nih.gov/gene/?term=224727
Tfg	Tfg	Trk-fused gene	21787	https://www.ncbi.nlm.nih.gov/gene/?term=21787
Cep131	Cep131	centrosomal protein 131	12009	https://www.ncbi.nlm.nih.gov/gene/?term=12009
Nsmce4a	Nsmce4a	NSE4 homolog A, SMC5-SMC6 complex component	67872	https://www.ncbi.nlm.nih.gov/gene/?term=67872
Cdk11b	Cdk11b	cyclin-dependent kinase 11B	12537	https://www.ncbi.nlm.nih.gov/gene/?term=12537
Gpd1l	Gpd1l	glycerol-3-phosphate dehydrogenase 1-like	333433	https://www.ncbi.nlm.nih.gov/gene/?term=333433
Dnttip1	Dnttip1	deoxynucleotidyltransferase, terminal, interacting protein 1	76233	https://www.ncbi.nlm.nih.gov/gene/?term=76233
Eif3l	Eif3l	eukaryotic translation initiation factor 3, subunit L	223691	https://www.ncbi.nlm.nih.gov/gene/?term=223691
Dnajc11	Dnajc11	DnaJ heat shock protein family (Hsp40) member C11	230935	https://www.ncbi.nlm.nih.gov/gene/?term=230935
Ehmt1	Ehmt1	euchromatic histone methyltransferase 1	77683	https://www.ncbi.nlm.nih.gov/gene/?term=77683
Brd3	Brd3	bromodomain containing 3	67382	https://www.ncbi.nlm.nih.gov/gene/?term=67382
Trp53bp2	Trp53bp2	transformation related protein 53 binding protein 2	209456	https://www.ncbi.nlm.nih.gov/gene/?term=209456
Fam78a	Fam78a	family with sequence similarity 78, member A	241303	https://www.ncbi.nlm.nih.gov/gene/?term=241303
Pelp1	Pelp1	proline, glutamic acid and leucine rich protein 1	75273	https://www.ncbi.nlm.nih.gov/gene/?term=75273
Rgl1	Rgl1	ral guanine nucleotide dissociation stimulator,-like 1	19731	https://www.ncbi.nlm.nih.gov/gene/?term=19731
Rbm33	Rbm33	RNA binding motif protein 33	381626	https://www.ncbi.nlm.nih.gov/gene/?term=381626
Mkrn1	Mkrn1	makorin, ring finger protein, 1	54484	https://www.ncbi.nlm.nih.gov/gene/?term=54484
Ppfia1	Ppfia1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	233977	https://www.ncbi.nlm.nih.gov/gene/?term=233977
Ube2a	Ube2a	ubiquitin-conjugating enzyme E2A	22209	https://www.ncbi.nlm.nih.gov/gene/?term=22209
Dhx8	Dhx8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	217207	https://www.ncbi.nlm.nih.gov/gene/?term=217207
Rp9	Rp9	retinitis pigmentosa 9 (human)	55934	https://www.ncbi.nlm.nih.gov/gene/?term=55934
Anapc2	Anapc2	anaphase promoting complex subunit 2	99152	https://www.ncbi.nlm.nih.gov/gene/?term=99152
Khdrbs1	Khdrbs1	KH domain containing, RNA binding, signal transduction associated 1	20218	https://www.ncbi.nlm.nih.gov/gene/?term=20218
Rfc1	Rfc1	replication factor C (activator 1) 1	19687	https://www.ncbi.nlm.nih.gov/gene/?term=19687
Phf12	Phf12	PHD finger protein 12	268448	https://www.ncbi.nlm.nih.gov/gene/?term=268448
Evi5	Evi5	ecotropic viral integration site 5	14020	https://www.ncbi.nlm.nih.gov/gene/?term=14020
Chd2	Chd2	chromodomain helicase DNA binding protein 2	244059	https://www.ncbi.nlm.nih.gov/gene/?term=244059
Trip12	Trip12	thyroid hormone receptor interactor 12	14897	https://www.ncbi.nlm.nih.gov/gene/?term=14897
Cherp	Cherp	calcium homeostasis endoplasmic reticulum protein	27967	https://www.ncbi.nlm.nih.gov/gene/?term=27967
Selenok	Selenok	selenoprotein K	80795	https://www.ncbi.nlm.nih.gov/gene/?term=80795
Prcc	Prcc	papillary renal cell carcinoma (translocation-associated)	94315	https://www.ncbi.nlm.nih.gov/gene/?term=94315
Tm9sf4	Tm9sf4	transmembrane 9 superfamily protein member 4	99237	https://www.ncbi.nlm.nih.gov/gene/?term=99237
Snrnp200	Snrnp200	small nuclear ribonucleoprotein 200 (U5)	320632	https://www.ncbi.nlm.nih.gov/gene/?term=320632
Pofut2	Pofut2	protein O-fucosyltransferase 2	80294	https://www.ncbi.nlm.nih.gov/gene/?term=80294
Dhx29	Dhx29	DEAH (Asp-Glu-Ala-His) box polypeptide 29	218629	https://www.ncbi.nlm.nih.gov/gene/?term=218629
Pdcl3	Pdcl3	phosducin-like 3	68833	https://www.ncbi.nlm.nih.gov/gene/?term=68833
Rsph3b	Rsph3b	radial spoke 3B homolog (Chlamydomonas)	100037282	https://www.ncbi.nlm.nih.gov/gene/?term=100037282
Agpat3	Agpat3	1-acylglycerol-3-phosphate O-acyltransferase 3	28169	https://www.ncbi.nlm.nih.gov/gene/?term=28169
Rad23b	Rad23b	RAD23 homolog B, nucleotide excision repair protein	19359	https://www.ncbi.nlm.nih.gov/gene/?term=19359
Aspscr1	Aspscr1	alveolar soft part sarcoma chromosome region, candidate 1 (human)	68938	https://www.ncbi.nlm.nih.gov/gene/?term=68938
Nkap	Nkap	NFKB activating protein	67050	https://www.ncbi.nlm.nih.gov/gene/?term=67050
Gpank1	Gpank1	G patch domain and ankyrin repeats 1	81845	https://www.ncbi.nlm.nih.gov/gene/?term=81845
Nsmce1	Nsmce1	NSE1 homolog, SMC5-SMC6 complex component	67711	https://www.ncbi.nlm.nih.gov/gene/?term=67711
Rpl10a	Rpl10a	ribosomal protein L10A	19896	https://www.ncbi.nlm.nih.gov/gene/?term=19896
Tom1	Tom1	target of myb1 trafficking protein	21968	https://www.ncbi.nlm.nih.gov/gene/?term=21968
Stx4a	Stx4a	syntaxin 4A (placental)	20909	https://www.ncbi.nlm.nih.gov/gene/?term=20909
Kat8	Kat8	K(lysine) acetyltransferase 8	67773	https://www.ncbi.nlm.nih.gov/gene/?term=67773
Gsto1	Gsto1	glutathione S-transferase omega 1	14873	https://www.ncbi.nlm.nih.gov/gene/?term=14873
Bckdk	Bckdk	branched chain ketoacid dehydrogenase kinase	12041	https://www.ncbi.nlm.nih.gov/gene/?term=12041
Fosl2	Fosl2	fos-like antigen 2	14284	https://www.ncbi.nlm.nih.gov/gene/?term=14284
Mrpl43	Mrpl43	mitochondrial ribosomal protein L43	94067	https://www.ncbi.nlm.nih.gov/gene/?term=94067
Banp	Banp	BTG3 associated nuclear protein	53325	https://www.ncbi.nlm.nih.gov/gene/?term=53325
Zscan21	Zscan21	zinc finger and SCAN domain containing 21	22697	https://www.ncbi.nlm.nih.gov/gene/?term=22697
Usp48	Usp48	ubiquitin specific peptidase 48	170707	https://www.ncbi.nlm.nih.gov/gene/?term=170707
Rps6ka4	Rps6ka4	ribosomal protein S6 kinase, polypeptide 4	56613	https://www.ncbi.nlm.nih.gov/gene/?term=56613
Oxct1	Oxct1	3-oxoacid CoA transferase 1	67041	https://www.ncbi.nlm.nih.gov/gene/?term=67041
Mroh1	Mroh1	maestro heat-like repeat family member 1	223658	https://www.ncbi.nlm.nih.gov/gene/?term=223658
Taf10	Taf10	TATA-box binding protein associated factor 10	24075	https://www.ncbi.nlm.nih.gov/gene/?term=24075
Nrbp1	Nrbp1	nuclear receptor binding protein 1	192292	https://www.ncbi.nlm.nih.gov/gene/?term=192292
Ttc1	Ttc1	tetratricopeptide repeat domain 1	66827	https://www.ncbi.nlm.nih.gov/gene/?term=66827
Pprc1	Pprc1	peroxisome proliferative activated receptor, gamma, coactivator-related 1	226169	https://www.ncbi.nlm.nih.gov/gene/?term=226169
Zfp330	Zfp330	zinc finger protein 330	30932	https://www.ncbi.nlm.nih.gov/gene/?term=30932
Twf1	Twf1	twinfilin actin binding protein 1	19230	https://www.ncbi.nlm.nih.gov/gene/?term=19230
Fbf1	Fbf1	Fas (TNFRSF6) binding factor 1	217335	https://www.ncbi.nlm.nih.gov/gene/?term=217335
Gtf3c5	Gtf3c5	general transcription factor IIIC, polypeptide 5	70239	https://www.ncbi.nlm.nih.gov/gene/?term=70239
Gemin5	Gemin5	gem nuclear organelle associated protein 5	216766	https://www.ncbi.nlm.nih.gov/gene/?term=216766
Rnf113a2	Rnf113a2	ring finger protein 113A2	66381	https://www.ncbi.nlm.nih.gov/gene/?term=66381
Fxr1	Fxr1	fragile X mental retardation gene 1, autosomal homolog	14359	https://www.ncbi.nlm.nih.gov/gene/?term=14359
Phf3	Phf3	PHD finger protein 3	213109	https://www.ncbi.nlm.nih.gov/gene/?term=213109
Pold1	Pold1	polymerase (DNA directed), delta 1, catalytic subunit	18971	https://www.ncbi.nlm.nih.gov/gene/?term=18971
Trmt5	Trmt5	TRM5 tRNA methyltransferase 5	76357	https://www.ncbi.nlm.nih.gov/gene/?term=76357
Eif4g3	Eif4g3	eukaryotic translation initiation factor 4 gamma, 3	230861	https://www.ncbi.nlm.nih.gov/gene/?term=230861
Lsg1	Lsg1	large 60S subunit nuclear export GTPase 1	224092	https://www.ncbi.nlm.nih.gov/gene/?term=224092
Nop58	Nop58	NOP58 ribonucleoprotein	55989	https://www.ncbi.nlm.nih.gov/gene/?term=55989
Dcaf13	Dcaf13	DDB1 and CUL4 associated factor 13	223499	https://www.ncbi.nlm.nih.gov/gene/?term=223499
Cdca8	Cdca8	cell division cycle associated 8	52276	https://www.ncbi.nlm.nih.gov/gene/?term=52276
Taf3	Taf3	TATA-box binding protein associated factor 3	209361	https://www.ncbi.nlm.nih.gov/gene/?term=209361
Cyb5r3	Cyb5r3	cytochrome b5 reductase 3	109754	https://www.ncbi.nlm.nih.gov/gene/?term=109754
Mak16	Mak16	MAK16 homolog	67920	https://www.ncbi.nlm.nih.gov/gene/?term=67920
Gtpbp4	Gtpbp4	GTP binding protein 4	69237	https://www.ncbi.nlm.nih.gov/gene/?term=69237
Ddx3x	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	13205	https://www.ncbi.nlm.nih.gov/gene/?term=13205
Ptprcap	Ptprcap	protein tyrosine phosphatase, receptor type, C polypeptide-associated protein	19265	https://www.ncbi.nlm.nih.gov/gene/?term=19265
Ilkap	Ilkap	integrin-linked kinase-associated serine/threonine phosphatase 2C	67444	https://www.ncbi.nlm.nih.gov/gene/?term=67444
Ing5	Ing5	inhibitor of growth family, member 5	66262	https://www.ncbi.nlm.nih.gov/gene/?term=66262
Cdc23	Cdc23	CDC23 cell division cycle 23	52563	https://www.ncbi.nlm.nih.gov/gene/?term=52563
Pabpc4	Pabpc4	poly(A) binding protein, cytoplasmic 4	230721	https://www.ncbi.nlm.nih.gov/gene/?term=230721
Hook2	Hook2	hook microtubule tethering protein 2	170833	https://www.ncbi.nlm.nih.gov/gene/?term=170833
3110082I17Rik	3110082I17Rik	RIKEN cDNA 3110082I17 gene	73212	https://www.ncbi.nlm.nih.gov/gene/?term=73212
Pum2	Pum2	pumilio RNA-binding family member 2	80913	https://www.ncbi.nlm.nih.gov/gene/?term=80913
Ubr2	Ubr2	ubiquitin protein ligase E3 component n-recognin 2	224826	https://www.ncbi.nlm.nih.gov/gene/?term=224826
Acvrl1	Acvrl1	activin A receptor, type II-like 1	11482	https://www.ncbi.nlm.nih.gov/gene/?term=11482
Ktn1	Ktn1	kinectin 1	16709	https://www.ncbi.nlm.nih.gov/gene/?term=16709
Fbxo40	Fbxo40	F-box protein 40	207215	https://www.ncbi.nlm.nih.gov/gene/?term=207215
Slc13a3	Slc13a3	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3	114644	https://www.ncbi.nlm.nih.gov/gene/?term=114644
Ccdc89	Ccdc89	coiled-coil domain containing 89	70054	https://www.ncbi.nlm.nih.gov/gene/?term=70054
Mgat5	Mgat5	mannoside acetylglucosaminyltransferase 5	107895	https://www.ncbi.nlm.nih.gov/gene/?term=107895
Taf6	Taf6	TATA-box binding protein associated factor 6	21343	https://www.ncbi.nlm.nih.gov/gene/?term=21343
Nom1	Nom1	nucleolar protein with MIF4G domain 1	433864	https://www.ncbi.nlm.nih.gov/gene/?term=433864
Ankhd1	Ankhd1	ankyrin repeat and KH domain containing 1	108857	https://www.ncbi.nlm.nih.gov/gene/?term=108857
Qars	Qars	glutaminyl-tRNA synthetase	97541	https://www.ncbi.nlm.nih.gov/gene/?term=97541
Ttc30a2	Ttc30a2	tetratricopeptide repeat domain 30A2	620631	https://www.ncbi.nlm.nih.gov/gene/?term=620631
Tfdp1	Tfdp1	transcription factor Dp 1	21781	https://www.ncbi.nlm.nih.gov/gene/?term=21781
Midn	Midn	midnolin	59090	https://www.ncbi.nlm.nih.gov/gene/?term=59090
Whrn	Whrn	whirlin	73750	https://www.ncbi.nlm.nih.gov/gene/?term=73750
Sec31a	Sec31a	Sec31 homolog A (S. cerevisiae)	69162	https://www.ncbi.nlm.nih.gov/gene/?term=69162
Ap1m1	Ap1m1	adaptor-related protein complex AP-1, mu subunit 1	11767	https://www.ncbi.nlm.nih.gov/gene/?term=11767
Acy1	Acy1	aminoacylase 1	109652	https://www.ncbi.nlm.nih.gov/gene/?term=109652
Zbtb12	Zbtb12	zinc finger and BTB domain containing 12	193736	https://www.ncbi.nlm.nih.gov/gene/?term=193736
Nxnl1	Nxnl1	nucleoredoxin-like 1	234404	https://www.ncbi.nlm.nih.gov/gene/?term=234404
Zfp746	Zfp746	zinc finger protein 746	69228	https://www.ncbi.nlm.nih.gov/gene/?term=69228
Dcaf11	Dcaf11	DDB1 and CUL4 associated factor 11	28199	https://www.ncbi.nlm.nih.gov/gene/?term=28199
Ccnd3	Ccnd3	cyclin D3	12445	https://www.ncbi.nlm.nih.gov/gene/?term=12445
Msh2	Msh2	mutS homolog 2	17685	https://www.ncbi.nlm.nih.gov/gene/?term=17685
Bola2	Bola2	bolA-like 2 (E. coli)	66162	https://www.ncbi.nlm.nih.gov/gene/?term=66162
Vipas39	Vipas39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	104799	https://www.ncbi.nlm.nih.gov/gene/?term=104799
Spout1	Spout1	SPOUT domain containing methyltransferase 1	227695	https://www.ncbi.nlm.nih.gov/gene/?term=227695
Tnks1bp1	Tnks1bp1	tankyrase 1 binding protein 1	228140	https://www.ncbi.nlm.nih.gov/gene/?term=228140
Zgpat	Zgpat	zinc finger, CCCH-type with G patch domain	229007	https://www.ncbi.nlm.nih.gov/gene/?term=229007
Slc4a1ap	Slc4a1ap	solute carrier family 4 (anion exchanger), member 1, adaptor protein	20534	https://www.ncbi.nlm.nih.gov/gene/?term=20534
Cdk5rap2	Cdk5rap2	CDK5 regulatory subunit associated protein 2	214444	https://www.ncbi.nlm.nih.gov/gene/?term=214444
Uap1	Uap1	UDP-N-acetylglucosamine pyrophosphorylase 1	107652	https://www.ncbi.nlm.nih.gov/gene/?term=107652
Ccdc28b	Ccdc28b	coiled coil domain containing 28B	66264	https://www.ncbi.nlm.nih.gov/gene/?term=66264
Ssu72	Ssu72	Ssu72 RNA polymerase II CTD phosphatase homolog (yeast)	68991	https://www.ncbi.nlm.nih.gov/gene/?term=68991
Nsd3	Nsd3	nuclear receptor binding SET domain protein 3	234135	https://www.ncbi.nlm.nih.gov/gene/?term=234135
Atf7ip	Atf7ip	activating transcription factor 7 interacting protein	54343	https://www.ncbi.nlm.nih.gov/gene/?term=54343
Proser3	Proser3	proline and serine rich 3	333193	https://www.ncbi.nlm.nih.gov/gene/?term=333193
1700018G05Rik	1700018G05Rik	RIKEN cDNA 1700018G05 gene	69388	https://www.ncbi.nlm.nih.gov/gene/?term=69388
Fxyd5	Fxyd5	FXYD domain-containing ion transport regulator 5	18301	https://www.ncbi.nlm.nih.gov/gene/?term=18301
Tchp	Tchp	trichoplein, keratin filament binding	77832	https://www.ncbi.nlm.nih.gov/gene/?term=77832
Tomm6	Tomm6	translocase of outer mitochondrial membrane 6	66119	https://www.ncbi.nlm.nih.gov/gene/?term=66119
Psmd12	Psmd12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	66997	https://www.ncbi.nlm.nih.gov/gene/?term=66997
Ep400	Ep400	E1A binding protein p400	75560	https://www.ncbi.nlm.nih.gov/gene/?term=75560
Spice1	Spice1	spindle and centriole associated protein 1	212514	https://www.ncbi.nlm.nih.gov/gene/?term=212514
Zswim4	Zswim4	zinc finger SWIM-type containing 4	212168	https://www.ncbi.nlm.nih.gov/gene/?term=212168
Gbf1	Gbf1	golgi-specific brefeldin A-resistance factor 1	107338	https://www.ncbi.nlm.nih.gov/gene/?term=107338
Tsen54	Tsen54	tRNA splicing endonuclease subunit 54	76265	https://www.ncbi.nlm.nih.gov/gene/?term=76265
Cog2	Cog2	component of oligomeric golgi complex 2	76332	https://www.ncbi.nlm.nih.gov/gene/?term=76332
Nrp2	Nrp2	neuropilin 2	18187	https://www.ncbi.nlm.nih.gov/gene/?term=18187
3110040N11Rik	3110040N11Rik	RIKEN cDNA 3110040N11 gene	67290	https://www.ncbi.nlm.nih.gov/gene/?term=67290
Sipa1l3	Sipa1l3	signal-induced proliferation-associated 1 like 3	74206	https://www.ncbi.nlm.nih.gov/gene/?term=74206
Kmt2a	Kmt2a	lysine (K)-specific methyltransferase 2A	214162	https://www.ncbi.nlm.nih.gov/gene/?term=214162
Ino80d	Ino80d	INO80 complex subunit D	227195	https://www.ncbi.nlm.nih.gov/gene/?term=227195
Ifnz	Ifnz	interferon zeta	319146	https://www.ncbi.nlm.nih.gov/gene/?term=319146
Fer	Fer	fer (fms/fps related) protein kinase	14158	https://www.ncbi.nlm.nih.gov/gene/?term=14158
Pdcd2l	Pdcd2l	programmed cell death 2-like	68079	https://www.ncbi.nlm.nih.gov/gene/?term=68079
Rab3ip	Rab3ip	RAB3A interacting protein	216363	https://www.ncbi.nlm.nih.gov/gene/?term=216363
Siva1	Siva1	SIVA1, apoptosis-inducing factor	30954	https://www.ncbi.nlm.nih.gov/gene/?term=30954
Xpnpep1	Xpnpep1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble	170750	https://www.ncbi.nlm.nih.gov/gene/?term=170750
Rad51ap1	Rad51ap1	RAD51 associated protein 1	19362	https://www.ncbi.nlm.nih.gov/gene/?term=19362
Cdk12	Cdk12	cyclin-dependent kinase 12	69131	https://www.ncbi.nlm.nih.gov/gene/?term=69131
Ttc5	Ttc5	tetratricopeptide repeat domain 5	219022	https://www.ncbi.nlm.nih.gov/gene/?term=219022
Klri1	Klri1	killer cell lectin-like receptor family I member 1	503550	https://www.ncbi.nlm.nih.gov/gene/?term=503550
Raet1d	Raet1d	retinoic acid early transcript delta	56554	https://www.ncbi.nlm.nih.gov/gene/?term=56554
Kansl2	Kansl2	KAT8 regulatory NSL complex subunit 2	69612	https://www.ncbi.nlm.nih.gov/gene/?term=69612
Zfpm1	Zfpm1	zinc finger protein, multitype 1	22761	https://www.ncbi.nlm.nih.gov/gene/?term=22761
Gpatch1	Gpatch1	G patch domain containing 1	67471	https://www.ncbi.nlm.nih.gov/gene/?term=67471
Pold3	Pold3	polymerase (DNA-directed), delta 3, accessory subunit	67967	https://www.ncbi.nlm.nih.gov/gene/?term=67967
Slc39a13	Slc39a13	solute carrier family 39 (metal ion transporter), member 13	68427	https://www.ncbi.nlm.nih.gov/gene/?term=68427
Pou2f1	Pou2f1	POU domain, class 2, transcription factor 1	18986	https://www.ncbi.nlm.nih.gov/gene/?term=18986
Polr2h	Polr2h	polymerase (RNA) II (DNA directed) polypeptide H	245841	https://www.ncbi.nlm.nih.gov/gene/?term=245841
Nup205	Nup205	nucleoporin 205	70699	https://www.ncbi.nlm.nih.gov/gene/?term=70699
Zdhhc12	Zdhhc12	zinc finger, DHHC domain containing 12	66220	https://www.ncbi.nlm.nih.gov/gene/?term=66220
Rrp8	Rrp8	ribosomal RNA processing 8, methyltransferase, homolog (yeast)	101867	https://www.ncbi.nlm.nih.gov/gene/?term=101867
Ttc12	Ttc12	tetratricopeptide repeat domain 12	235330	https://www.ncbi.nlm.nih.gov/gene/?term=235330
Phykpl	Phykpl	5-phosphohydroxy-L-lysine phospholyase	72947	https://www.ncbi.nlm.nih.gov/gene/?term=72947
Mcm10	Mcm10	minichromosome maintenance 10 replication initiation factor	70024	https://www.ncbi.nlm.nih.gov/gene/?term=70024
Polr3e	Polr3e	polymerase (RNA) III (DNA directed) polypeptide E	26939	https://www.ncbi.nlm.nih.gov/gene/?term=26939
Loxl3	Loxl3	lysyl oxidase-like 3	16950	https://www.ncbi.nlm.nih.gov/gene/?term=16950
Mark3	Mark3	MAP/microtubule affinity regulating kinase 3	17169	https://www.ncbi.nlm.nih.gov/gene/?term=17169
Wnt8a	Wnt8a	wingless-type MMTV integration site family, member 8A	20890	https://www.ncbi.nlm.nih.gov/gene/?term=20890
Ap3d1	Ap3d1	adaptor-related protein complex 3, delta 1 subunit	11776	https://www.ncbi.nlm.nih.gov/gene/?term=11776
Ddx55	Ddx55	DEAD (Asp-Glu-Ala-Asp) box polypeptide 55	67848	https://www.ncbi.nlm.nih.gov/gene/?term=67848
Mmel1	Mmel1	membrane metallo-endopeptidase-like 1	27390	https://www.ncbi.nlm.nih.gov/gene/?term=27390
Fdxr	Fdxr	ferredoxin reductase	14149	https://www.ncbi.nlm.nih.gov/gene/?term=14149
Csnk2a2	Csnk2a2	casein kinase 2, alpha prime polypeptide	13000	https://www.ncbi.nlm.nih.gov/gene/?term=13000
4930415O20Rik	4930415O20Rik	RIKEN cDNA 4930415O20 gene	73863	https://www.ncbi.nlm.nih.gov/gene/?term=73863
Zbtb32	Zbtb32	zinc finger and BTB domain containing 32	58206	https://www.ncbi.nlm.nih.gov/gene/?term=58206
Zfp94	Zfp94	zinc finger protein 94	22756	https://www.ncbi.nlm.nih.gov/gene/?term=22756
Leng9	Leng9	leukocyte receptor cluster (LRC) member 9	243813	https://www.ncbi.nlm.nih.gov/gene/?term=243813
Speer4e	Speer4e	spermatogenesis associated glutamate (E)-rich protein 4e	624245	https://www.ncbi.nlm.nih.gov/gene/?term=624245
Mex3a	Mex3a	mex3 RNA binding family member A	72640	https://www.ncbi.nlm.nih.gov/gene/?term=72640
Zfp518b	Zfp518b	zinc finger protein 518B	100515	https://www.ncbi.nlm.nih.gov/gene/?term=100515
Gclc	Gclc	glutamate-cysteine ligase, catalytic subunit	14629	https://www.ncbi.nlm.nih.gov/gene/?term=14629
Dst	Dst	dystonin	13518	https://www.ncbi.nlm.nih.gov/gene/?term=13518
Sap30bp	Sap30bp	SAP30 binding protein	57230	https://www.ncbi.nlm.nih.gov/gene/?term=57230
Tysnd1	Tysnd1	trypsin domain containing 1	71767	https://www.ncbi.nlm.nih.gov/gene/?term=71767
Qtrt2	Qtrt2	queuine tRNA-ribosyltransferase accessory subunit 2	106248	https://www.ncbi.nlm.nih.gov/gene/?term=106248
Hinfp	Hinfp	histone H4 transcription factor	102423	https://www.ncbi.nlm.nih.gov/gene/?term=102423
Gorasp1	Gorasp1	golgi reassembly stacking protein 1	74498	https://www.ncbi.nlm.nih.gov/gene/?term=74498
C8g	C8g	complement component 8, gamma polypeptide	69379	https://www.ncbi.nlm.nih.gov/gene/?term=69379
Mpv17l2	Mpv17l2	MPV17 mitochondrial membrane protein-like 2	234384	https://www.ncbi.nlm.nih.gov/gene/?term=234384
Apela	Apela	apelin receptor early endogenous ligand	100038489	https://www.ncbi.nlm.nih.gov/gene/?term=100038489
Anapc13	Anapc13	anaphase promoting complex subunit 13	69010	https://www.ncbi.nlm.nih.gov/gene/?term=69010
Spink4	Spink4	serine peptidase inhibitor, Kazal type 4	20731	https://www.ncbi.nlm.nih.gov/gene/?term=20731
Mthfs	Mthfs	5, 10-methenyltetrahydrofolate synthetase	107885	https://www.ncbi.nlm.nih.gov/gene/?term=107885
Tnnt3	Tnnt3	troponin T3, skeletal, fast	21957	https://www.ncbi.nlm.nih.gov/gene/?term=21957
Fars2	Fars2	phenylalanine-tRNA synthetase 2 (mitochondrial)	69955	https://www.ncbi.nlm.nih.gov/gene/?term=69955
Masp2	Masp2	mannan-binding lectin serine peptidase 2	17175	https://www.ncbi.nlm.nih.gov/gene/?term=17175
Vmn1r61	Vmn1r61	vomeronasal 1 receptor 61	636731	https://www.ncbi.nlm.nih.gov/gene/?term=636731
Olfr447	Olfr447	olfactory receptor 447	258990	https://www.ncbi.nlm.nih.gov/gene/?term=258990
E430018J23Rik	E430018J23Rik	RIKEN cDNA E430018J23 gene	101604	https://www.ncbi.nlm.nih.gov/gene/?term=101604
Tet3	Tet3	tet methylcytosine dioxygenase 3	194388	https://www.ncbi.nlm.nih.gov/gene/?term=194388
2410141K09Rik	2410141K09Rik	RIKEN cDNA 2410141K09 gene	76803	https://www.ncbi.nlm.nih.gov/gene/?term=76803
Phldb2	Phldb2	pleckstrin homology like domain, family B, member 2	208177	https://www.ncbi.nlm.nih.gov/gene/?term=208177
3110009E18Rik	3110009E18Rik	RIKEN cDNA 3110009E18 gene	73103	https://www.ncbi.nlm.nih.gov/gene/?term=73103
Hnrnph3	Hnrnph3	heterogeneous nuclear ribonucleoprotein H3	432467	https://www.ncbi.nlm.nih.gov/gene/?term=432467
Ovgp1	Ovgp1	oviductal glycoprotein 1	12659	https://www.ncbi.nlm.nih.gov/gene/?term=12659
Cdc42bpg	Cdc42bpg	CDC42 binding protein kinase gamma (DMPK-like)	240505	https://www.ncbi.nlm.nih.gov/gene/?term=240505
Cct6b	Cct6b	chaperonin containing Tcp1, subunit 6b (zeta)	12467	https://www.ncbi.nlm.nih.gov/gene/?term=12467
Kcmf1	Kcmf1	potassium channel modulatory factor 1	74287	https://www.ncbi.nlm.nih.gov/gene/?term=74287
Htatip2	Htatip2	HIV-1 Tat interactive protein 2	53415	https://www.ncbi.nlm.nih.gov/gene/?term=53415
Tceanc2	Tceanc2	transcription elongation factor A (SII) N-terminal and central domain containing 2	66526	https://www.ncbi.nlm.nih.gov/gene/?term=66526
Map3k19	Map3k19	mitogen-activated protein kinase kinase kinase 19	22625	https://www.ncbi.nlm.nih.gov/gene/?term=22625
Cd70	Cd70	CD70 antigen	21948	https://www.ncbi.nlm.nih.gov/gene/?term=21948
Hint2	Hint2	histidine triad nucleotide binding protein 2	68917	https://www.ncbi.nlm.nih.gov/gene/?term=68917
Plekhf1	Plekhf1	pleckstrin homology domain containing, family F (with FYVE domain) member 1	72287	https://www.ncbi.nlm.nih.gov/gene/?term=72287
Spink10	Spink10	serine peptidase inhibitor, Kazal type 10	328971	https://www.ncbi.nlm.nih.gov/gene/?term=328971
Mcm3ap	Mcm3ap	minichromosome maintenance complex component 3 associated protein	54387	https://www.ncbi.nlm.nih.gov/gene/?term=54387
Akap12	Akap12	A kinase (PRKA) anchor protein (gravin) 12	83397	https://www.ncbi.nlm.nih.gov/gene/?term=83397
Tnfrsf25	Tnfrsf25	tumor necrosis factor receptor superfamily, member 25	85030	https://www.ncbi.nlm.nih.gov/gene/?term=85030
Cyth3	Cyth3	cytohesin 3	19159	https://www.ncbi.nlm.nih.gov/gene/?term=19159
Gmds	Gmds	GDP-mannose 4, 6-dehydratase	218138	https://www.ncbi.nlm.nih.gov/gene/?term=218138
Atp13a2	Atp13a2	ATPase type 13A2	74772	https://www.ncbi.nlm.nih.gov/gene/?term=74772
Sbno1	Sbno1	strawberry notch 1	243272	https://www.ncbi.nlm.nih.gov/gene/?term=243272
